source_key,reference_id,scrape_status,scrape_acceptance_status,source_publication_type,lost_reasons,warning_reasons,listing_url,title,price,area_sqm,city,photo_count_remote,photo_count_local,next_scrape_action
suprimmo,SUPRIMMO:8f483c09f76d,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-119805-lyatna-oferta-prekrasna-samostoyatelna-vila-pod-naem-do-plaj-oazis/,Лятна оферта! Прекрасна самостоятелна вила под наем до плаж Оазис,,,Лозенец,91,91,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:95d8830cf778,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-125781-ednofamilni-dvuetajni-kashti-v-sartseto-na-sv-sv-konstantin-i-elena/,Еднофамилни двуетажни къщи в сърцето на Св. Св. Константин и Елена,,,Св.Св. Константин и Елена,61,61,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:9765d7f0483e,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-124797-partsel-v-gorna-oryahovitsa-s-litse-na-glavniya-pat-za-arbanasi/,Парцел в Горна Оряховица с лице на главния път за Арбанаси,,,Горна Оряховица,19,19,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:9a98131c5fea,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-82285-partsel-v-regulatsiyata-na-s-kranevo-s-golyam-potentsial/,Парцел в регулацията на с. Кранево с голям потенциал,19000.0,,Кранево,28,28,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:9ab1af31bdb5,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-86147-kashta-s-baseyn-i-dvor-na-10-km-ot-grad-elhovo/,Къща с басейн и двор на 10 км от град Елхово,,,Бояново,13,13,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:AP 100962,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-100962-prostoren-tristaen-apartament-za-prodajba-v-luksozna-sgrada/,Просторен тристаен апартамент за продажба в луксозна сграда,664050.0,,София,49,49,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:AP 100992,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-100992-komforten-chetiristaen-apartament-v-luksozna-sgrada-na-bul-balgariya/,Комфортен четиристаен апартамент в луксозна сграда на бул. България,698030.0,,София,58,58,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:AP 113698,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-113698-partsel-v-regulatsiya-s-litse-na-okolovrasten-pat/,Парцел в регулация с лице на Околовръстен път,1440000.0,,София,19,19,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:AP 122342,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-122342-ednofamilna-kashta-v-rayon-s-chist-vazduh-luksozna-jilishtna-sreda-i-krasivi-panoramno-gledki/,"Еднофамилна къща в район с чист въздух, луксозна жилищна среда и красиви панорамно гледки",380000.0,,Банкя,13,13,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:AP 128242,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-128248-traditsionna-balgarska-kashta-v-blizost-do-troyan/,Традиционна българска къща в близост до Троян,117500.0,,Лешница,199,199,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:AP 128899,LOST,not_scraped_rescrape_required,multi_unit_or_development,"[""missing_area""]","[""multi_unit_publication:persisted_multi_unit_publication""]",https://www.suprimmo.bg/imot-128899-chetiristaen-apartament-v-nova-sgrada/,Четиристаен апартамент в нова сграда,230520.0,,София,13,13,Do not promote as one property; either split only with unit-level URL/price/area/media evidence or keep as grouped publication.
suprimmo,SUPRIMMO:AP 131113,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-131113-chetiristaen-apartament-s-panorama-kam-vitosha-v-krastova-vada/,"Четиристаен апартамент с панорама към Витоша в ""Кръстова вада""",448859.0,,София,37,37,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
suprimmo,SUPRIMMO:AP 131121,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""missing_area""]",[],https://www.suprimmo.bg/imot-131121-tristaen-apartament-s-panoramna-gledka-kam-vitosha-v-krastova-vada/,"Тристаен апартамент с панорамна гледка към Витоша в ""Кръстова вада""",307966.0,,София,34,34,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
